"school";"student";"variable";"value"
"2953";"46";"37";"intake";"bottom 25%"
"2954";"46";"38";"intake";"top 25%"
"2955";"46";"40";"intake";"mid 50%"
"2956";"46";"2";"intake";"bottom 25%"
"2957";"46";"10";"intake";"top 25%"
"2958";"46";"9";"intake";"top 25%"
"2959";"46";"11";"intake";"top 25%"
"2960";"46";"13";"intake";"mid 50%"
"2961";"46";"3";"intake";"mid 50%"
"2962";"46";"8";"intake";"mid 50%"
"2963";"46";"5";"intake";"top 25%"
"2966";"46";"23";"intake";"mid 50%"
"2967";"46";"20";"intake";"top 25%"
"2968";"46";"24";"intake";"bottom 25%"
"2969";"46";"25";"intake";"mid 50%"
"2970";"46";"19";"intake";"mid 50%"
"2971";"46";"16";"intake";"mid 50%"
"2972";"46";"17";"intake";"top 25%"
"2973";"47";"8";"intake";"mid 50%"
"2974";"47";"7";"intake";"mid 50%"
"2975";"47";"9";"intake";"mid 50%"
"2976";"47";"1";"intake";"bottom 25%"
"2977";"47";"2";"intake";"bottom 25%"
"2978";"47";"4";"intake";"mid 50%"
"2979";"47";"5";"intake";"mid 50%"
"2980";"47";"11";"intake";"bottom 25%"
"2981";"47";"131";"intake";"mid 50%"
"2982";"47";"127";"intake";"mid 50%"
"2983";"47";"128";"intake";"bottom 25%"
"2984";"47";"129";"intake";"bottom 25%"
"2985";"47";"162";"intake";"bottom 25%"
"2986";"47";"126";"intake";"mid 50%"
"2987";"47";"12";"intake";"mid 50%"
"2988";"47";"45";"intake";"mid 50%"
"2989";"47";"44";"intake";"mid 50%"
"2990";"47";"46";"intake";"mid 50%"
"2991";"47";"48";"intake";"mid 50%"
"2992";"47";"43";"intake";"top 25%"
"2993";"47";"41";"intake";"mid 50%"
"2994";"47";"42";"intake";"top 25%"
"2995";"47";"37";"intake";"mid 50%"
"2996";"47";"59";"intake";"mid 50%"
"2997";"47";"60";"intake";"top 25%"
"2998";"47";"49";"intake";"mid 50%"
"2999";"47";"50";"intake";"mid 50%"
"3000";"47";"57";"intake";"mid 50%"
"3001";"47";"52";"intake";"mid 50%"
"3002";"47";"18";"intake";"mid 50%"
"3003";"47";"17";"intake";"mid 50%"
"3004";"47";"20";"intake";"bottom 25%"
"3005";"47";"22";"intake";"mid 50%"
"3007";"47";"16";"intake";"mid 50%"
"3008";"47";"15";"intake";"bottom 25%"
"3009";"47";"36";"intake";"mid 50%"
"3010";"47";"33";"intake";"mid 50%"
"3011";"47";"32";"intake";"mid 50%"
"3012";"47";"35";"intake";"mid 50%"
"3013";"47";"25";"intake";"mid 50%"
"3014";"47";"28";"intake";"mid 50%"
"3015";"47";"31";"intake";"mid 50%"
"3016";"47";"29";"intake";"mid 50%"
"3017";"47";"30";"intake";"mid 50%"
"3018";"47";"125";"intake";"mid 50%"
"3019";"47";"94";"intake";"top 25%"
"3020";"47";"95";"intake";"top 25%"
"3021";"47";"93";"intake";"bottom 25%"
"3022";"47";"98";"intake";"top 25%"
"3023";"47";"96";"intake";"bottom 25%"
"3024";"47";"97";"intake";"top 25%"
"3025";"47";"101";"intake";"bottom 25%"
"3026";"47";"79";"intake";"bottom 25%"
"3027";"47";"82";"intake";"mid 50%"
"3028";"47";"90";"intake";"mid 50%"
"3029";"47";"88";"intake";"bottom 25%"
"3030";"47";"83";"intake";"mid 50%"
"3031";"47";"86";"intake";"mid 50%"
"3032";"47";"84";"intake";"mid 50%"
"3033";"47";"77";"intake";"mid 50%"
"3034";"47";"116";"intake";"mid 50%"
"3035";"47";"118";"intake";"mid 50%"
"3036";"47";"122";"intake";"mid 50%"
"3037";"47";"119";"intake";"top 25%"
"3038";"47";"121";"intake";"mid 50%"
"3039";"47";"120";"intake";"mid 50%"
"3040";"47";"102";"intake";"bottom 25%"
"3041";"47";"104";"intake";"mid 50%"
"3042";"47";"106";"intake";"mid 50%"
"3043";"47";"103";"intake";"mid 50%"
"3044";"47";"112";"intake";"bottom 25%"
"3045";"47";"111";"intake";"mid 50%"
"3046";"47";"108";"intake";"mid 50%"
"3047";"47";"110";"intake";"mid 50%"
"3048";"47";"109";"intake";"mid 50%"
"3049";"47";"65";"intake";"mid 50%"
"3050";"47";"70";"intake";"bottom 25%"
"3051";"47";"69";"intake";"mid 50%"
"3052";"47";"68";"intake";"mid 50%"
"3053";"47";"76";"intake";"bottom 25%"
"3055";"48";"20";"intake";"mid 50%"
"3056";"48";"118";"intake";"mid 50%"
"3058";"49";"156";"intake";"top 25%"
"3059";"49";"158";"intake";"bottom 25%"
"3060";"49";"159";"intake";"mid 50%"
"3061";"49";"160";"intake";"bottom 25%"
"3062";"49";"152";"intake";"bottom 25%"
"3063";"49";"155";"intake";"bottom 25%"
"3064";"49";"153";"intake";"bottom 25%"
"3065";"49";"154";"intake";"mid 50%"
"3066";"49";"161";"intake";"mid 50%"
"3067";"49";"163";"intake";"bottom 25%"
"3068";"49";"162";"intake";"mid 50%"
"3069";"49";"164";"intake";"mid 50%"
"3070";"49";"1";"intake";"mid 50%"
"3071";"49";"61";"intake";"mid 50%"
"3072";"49";"59";"intake";"mid 50%"
"3073";"49";"64";"intake";"top 25%"
"3075";"49";"63";"intake";"mid 50%"
"3076";"49";"65";"intake";"mid 50%"
"3077";"49";"51";"intake";"mid 50%"
"3078";"49";"52";"intake";"mid 50%"
"3079";"49";"50";"intake";"top 25%"
"3080";"49";"57";"intake";"bottom 25%"
"3081";"49";"53";"intake";"mid 50%"
"3083";"49";"49";"intake";"mid 50%"
"3084";"49";"78";"intake";"mid 50%"
"3085";"49";"80";"intake";"mid 50%"
"3086";"49";"77";"intake";"mid 50%"
"3087";"49";"75";"intake";"mid 50%"
"3088";"49";"84";"intake";"mid 50%"
"3089";"49";"81";"intake";"bottom 25%"
"3090";"49";"83";"intake";"mid 50%"
"3091";"49";"66";"intake";"mid 50%"
"3092";"49";"68";"intake";"bottom 25%"
"3093";"49";"67";"intake";"mid 50%"
"3094";"49";"74";"intake";"mid 50%"
"3095";"49";"73";"intake";"mid 50%"
"3096";"49";"70";"intake";"mid 50%"
"3097";"49";"71";"intake";"mid 50%"
"3098";"49";"86";"intake";"mid 50%"
"3099";"49";"16";"intake";"bottom 25%"
"3100";"49";"17";"intake";"mid 50%"
"3101";"49";"14";"intake";"mid 50%"
"3102";"49";"12";"intake";"mid 50%"
"3103";"49";"19";"intake";"mid 50%"
"3104";"49";"20";"intake";"mid 50%"
"3105";"49";"22";"intake";"bottom 25%"
"3106";"49";"5";"intake";"top 25%"
"3107";"49";"2";"intake";"mid 50%"
"3108";"49";"11";"intake";"bottom 25%"
"3109";"49";"10";"intake";"mid 50%"
"3110";"49";"7";"intake";"bottom 25%"
"3111";"49";"9";"intake";"mid 50%"
"3112";"49";"48";"intake";"mid 50%"
"3113";"49";"38";"intake";"mid 50%"
"3114";"49";"34";"intake";"mid 50%"
"3115";"49";"47";"intake";"mid 50%"
"3116";"49";"40";"intake";"bottom 25%"
"3117";"49";"42";"intake";"mid 50%"
"3118";"49";"23";"intake";"mid 50%"
"3119";"49";"26";"intake";"mid 50%"
"3120";"49";"24";"intake";"bottom 25%"
"3121";"49";"33";"intake";"bottom 25%"
"3122";"49";"32";"intake";"mid 50%"
"3123";"49";"28";"intake";"mid 50%"
"3124";"49";"29";"intake";"top 25%"
"3126";"49";"129";"intake";"mid 50%"
"3127";"49";"126";"intake";"mid 50%"
"3128";"49";"125";"intake";"bottom 25%"
"3129";"49";"130";"intake";"mid 50%"
"3130";"49";"132";"intake";"mid 50%"
"3131";"49";"133";"intake";"mid 50%"
"3132";"49";"119";"intake";"mid 50%"
"3133";"49";"118";"intake";"mid 50%"
"3134";"49";"123";"intake";"mid 50%"
"3135";"49";"120";"intake";"mid 50%"
"3137";"49";"147";"intake";"mid 50%"
"3138";"49";"146";"intake";"mid 50%"
"3139";"49";"143";"intake";"mid 50%"
"3140";"49";"149";"intake";"mid 50%"
"3141";"49";"134";"intake";"top 25%"
"3142";"49";"138";"intake";"top 25%"
"3143";"49";"137";"intake";"bottom 25%"
"3144";"49";"141";"intake";"top 25%"
"3145";"49";"139";"intake";"mid 50%"
"3146";"49";"140";"intake";"bottom 25%"
"3148";"49";"99";"intake";"mid 50%"
"3151";"49";"97";"intake";"mid 50%"
"3152";"49";"106";"intake";"bottom 25%"
"3153";"49";"101";"intake";"mid 50%"
"3154";"49";"105";"intake";"mid 50%"
"3155";"49";"103";"intake";"top 25%"
"3156";"49";"108";"intake";"mid 50%"
"3157";"49";"91";"intake";"mid 50%"
"3158";"49";"89";"intake";"bottom 25%"
"3159";"49";"88";"intake";"mid 50%"
"3160";"49";"96";"intake";"mid 50%"
"3161";"49";"95";"intake";"mid 50%"
"3162";"49";"92";"intake";"bottom 25%"
"3163";"49";"94";"intake";"mid 50%"
"3164";"49";"93";"intake";"bottom 25%"
"3165";"49";"116";"intake";"top 25%"
"3166";"49";"114";"intake";"mid 50%"
"3167";"49";"113";"intake";"mid 50%"
"3168";"49";"115";"intake";"mid 50%"
"3169";"49";"111";"intake";"top 25%"
"3170";"50";"58";"intake";"mid 50%"
"3171";"50";"59";"intake";"mid 50%"
"3172";"50";"57";"intake";"bottom 25%"
"3173";"50";"56";"intake";"bottom 25%"
"3174";"50";"55";"intake";"mid 50%"
"3175";"50";"67";"intake";"bottom 25%"
"3176";"50";"68";"intake";"bottom 25%"
"3177";"50";"64";"intake";"mid 50%"
"3178";"50";"63";"intake";"mid 50%"
"3179";"50";"69";"intake";"top 25%"
"3180";"50";"45";"intake";"top 25%"
"3181";"50";"46";"intake";"mid 50%"
"3182";"50";"47";"intake";"bottom 25%"
"3183";"50";"43";"intake";"mid 50%"
"3184";"50";"42";"intake";"bottom 25%"
"3185";"50";"54";"intake";"top 25%"
"3186";"50";"52";"intake";"mid 50%"
"3187";"50";"53";"intake";"mid 50%"
"3188";"50";"51";"intake";"bottom 25%"
"3189";"50";"50";"intake";"mid 50%"
"3190";"50";"41";"intake";"mid 50%"
"3191";"50";"89";"intake";"mid 50%"
"3192";"50";"90";"intake";"mid 50%"
"3193";"50";"88";"intake";"mid 50%"
"3194";"50";"87";"intake";"mid 50%"
"3196";"50";"70";"intake";"mid 50%"
"3197";"50";"74";"intake";"mid 50%"
"3198";"50";"76";"intake";"bottom 25%"
"3199";"50";"77";"intake";"mid 50%"
"3200";"50";"73";"intake";"mid 50%"
"3201";"50";"71";"intake";"top 25%"
"3202";"50";"84";"intake";"mid 50%"
"3203";"50";"82";"intake";"bottom 25%"
"3204";"50";"83";"intake";"mid 50%"
"3205";"50";"78";"intake";"top 25%"
"3206";"50";"81";"intake";"mid 50%"
"3207";"50";"79";"intake";"top 25%"
"3208";"50";"4";"intake";"mid 50%"
"3209";"50";"1";"intake";"top 25%"
"3211";"50";"7";"intake";"mid 50%"
"3212";"50";"8";"intake";"bottom 25%"
"3214";"50";"5";"intake";"mid 50%"
"3215";"50";"16";"intake";"mid 50%"
"3216";"50";"13";"intake";"mid 50%"
"3217";"50";"14";"intake";"bottom 25%"
"3219";"50";"12";"intake";"mid 50%"
"3220";"50";"11";"intake";"mid 50%"
"3221";"50";"33";"intake";"bottom 25%"
"3222";"50";"34";"intake";"top 25%"
"3223";"50";"35";"intake";"mid 50%"
"3224";"50";"32";"intake";"bottom 25%"
"3225";"50";"31";"intake";"mid 50%"
"3226";"50";"30";"intake";"mid 50%"
"3227";"50";"39";"intake";"mid 50%"
"3228";"50";"39";"intake";"mid 50%"
"3229";"50";"36";"intake";"mid 50%"
"3230";"50";"38";"intake";"bottom 25%"
"3231";"50";"37";"intake";"top 25%"
"3232";"50";"17";"intake";"mid 50%"
"3233";"50";"20";"intake";"bottom 25%"
"3234";"50";"22";"intake";"top 25%"
"3235";"50";"19";"intake";"mid 50%"
"3236";"50";"18";"intake";"bottom 25%"
"3237";"50";"29";"intake";"mid 50%"
"3238";"50";"27";"intake";"mid 50%"
"3239";"50";"28";"intake";"mid 50%"
"3240";"50";"24";"intake";"mid 50%"
"3242";"50";"25";"intake";"mid 50%"
"3243";"51";"69";"intake";"mid 50%"
"3244";"51";"68";"intake";"mid 50%"
"3245";"51";"67";"intake";"bottom 25%"
"3246";"51";"75";"intake";"mid 50%"
"3247";"51";"71";"intake";"bottom 25%"
"3248";"51";"73";"intake";"top 25%"
"3249";"51";"77";"intake";"mid 50%"
"3250";"51";"61";"intake";"mid 50%"
"3251";"51";"62";"intake";"mid 50%"
"3252";"51";"60";"intake";"top 25%"
"3253";"51";"66";"intake";"top 25%"
"3254";"51";"65";"intake";"mid 50%"
"3255";"51";"63";"intake";"bottom 25%"
"3256";"51";"59";"intake";"top 25%"
"3257";"51";"93";"intake";"mid 50%"
"3258";"51";"89";"intake";"mid 50%"
"3259";"51";"88";"intake";"bottom 25%"
"3260";"51";"96";"intake";"bottom 25%"
"3261";"51";"95";"intake";"mid 50%"
"3262";"51";"78";"intake";"mid 50%"
"3263";"51";"80";"intake";"bottom 25%"
"3264";"51";"81";"intake";"mid 50%"
"3265";"51";"79";"intake";"mid 50%"
"3266";"51";"86";"intake";"mid 50%"
"3267";"51";"85";"intake";"mid 50%"
"3268";"51";"82";"intake";"mid 50%"
"3269";"51";"14";"intake";"bottom 25%"
"3270";"51";"13";"intake";"mid 50%"
"3271";"51";"12";"intake";"mid 50%"
"3272";"51";"18";"intake";"bottom 25%"
"3273";"51";"15";"intake";"top 25%"
"3274";"51";"4";"intake";"top 25%"
"3275";"51";"6";"intake";"mid 50%"
"3276";"51";"3";"intake";"bottom 25%"
"3277";"51";"11";"intake";"mid 50%"
"3278";"51";"9";"intake";"mid 50%"
"3279";"51";"8";"intake";"bottom 25%"
"3280";"51";"55";"intake";"bottom 25%"
"3281";"51";"38";"intake";"mid 50%"
"3282";"51";"45";"intake";"bottom 25%"
"3283";"51";"35";"intake";"mid 50%"
"3284";"51";"51";"intake";"bottom 25%"
"3286";"51";"20";"intake";"mid 50%"
"3287";"51";"27";"intake";"bottom 25%"
"3288";"51";"24";"intake";"mid 50%"
"3289";"51";"31";"intake";"mid 50%"
"3290";"51";"30";"intake";"bottom 25%"
"3291";"51";"28";"intake";"bottom 25%"
"3292";"51";"29";"intake";"mid 50%"
"3293";"51";"99";"intake";"top 25%"
"3294";"51";"111";"intake";"mid 50%"
"3295";"51";"112";"intake";"mid 50%"
"3296";"51";"113";"intake";"bottom 25%"
"3297";"51";"106";"intake";"mid 50%"
"3298";"51";"114";"intake";"bottom 25%"
"3299";"51";"117";"intake";"mid 50%"
"3300";"51";"115";"intake";"mid 50%"
"3301";"52";"4";"intake";"bottom 25%"
"3302";"52";"7";"intake";"top 25%"
"3303";"52";"6";"intake";"mid 50%"
"3304";"52";"73";"intake";"mid 50%"
"3305";"52";"74";"intake";"bottom 25%"
"3306";"52";"72";"intake";"mid 50%"
"3307";"52";"71";"intake";"mid 50%"
"3308";"52";"8";"intake";"bottom 25%"
"3309";"52";"9";"intake";"mid 50%"
"3310";"52";"76";"intake";"top 25%"
"3311";"52";"100";"intake";"mid 50%"
"3312";"52";"70";"intake";"top 25%"
"3313";"52";"3";"intake";"mid 50%"
"3314";"52";"2";"intake";"bottom 25%"
"3315";"52";"1";"intake";"bottom 25%"
"3316";"52";"2";"intake";"bottom 25%"
"3317";"52";"11";"intake";"bottom 25%"
"3318";"52";"40";"intake";"top 25%"
"3319";"52";"38";"intake";"mid 50%"
"3321";"52";"44";"intake";"mid 50%"
"3322";"52";"45";"intake";"mid 50%"
"3323";"52";"37";"intake";"bottom 25%"
"3324";"52";"35";"intake";"mid 50%"
"3325";"52";"36";"intake";"top 25%"
"3326";"52";"33";"intake";"mid 50%"
"3327";"52";"54";"intake";"top 25%"
"3328";"52";"55";"intake";"mid 50%"
"3329";"52";"56";"intake";"bottom 25%"
"3330";"52";"46";"intake";"mid 50%"
"3331";"52";"48";"intake";"mid 50%"
"3332";"52";"47";"intake";"bottom 25%"
"3333";"52";"52";"intake";"mid 50%"
"3334";"52";"49";"intake";"mid 50%"
"3335";"52";"51";"intake";"bottom 25%"
"3336";"52";"57";"intake";"bottom 25%"
"3337";"52";"18";"intake";"mid 50%"
"3338";"52";"17";"intake";"top 25%"
"3339";"52";"19";"intake";"mid 50%"
"3340";"52";"20";"intake";"bottom 25%"
"3341";"52";"12";"intake";"mid 50%"
"3343";"52";"15";"intake";"mid 50%"
"3344";"52";"32";"intake";"mid 50%"
"3345";"52";"29";"intake";"bottom 25%"
"3346";"52";"28";"intake";"mid 50%"
"3347";"52";"30";"intake";"mid 50%"
"3348";"52";"31";"intake";"bottom 25%"
"3349";"52";"21";"intake";"top 25%"
"3350";"52";"23";"intake";"mid 50%"
"3351";"52";"21";"intake";"top 25%"
"3352";"52";"26";"intake";"bottom 25%"
"3353";"52";"24";"intake";"bottom 25%"
"3354";"52";"25";"intake";"mid 50%"
"3355";"52";"69";"intake";"bottom 25%"
"3356";"52";"64";"intake";"bottom 25%"
"3357";"52";"62";"intake";"mid 50%"
"3358";"52";"65";"intake";"top 25%"
"3359";"52";"67";"intake";"bottom 25%"
"3360";"52";"58";"intake";"bottom 25%"
"3361";"52";"60";"intake";"bottom 25%"
"3362";"53";"24";"intake";"mid 50%"
"3363";"53";"16";"intake";"mid 50%"
"3364";"53";"17";"intake";"top 25%"
"3365";"53";"15";"intake";"mid 50%"
"3366";"53";"23";"intake";"bottom 25%"
"3367";"53";"22";"intake";"mid 50%"
"3368";"53";"21";"intake";"mid 50%"
"3369";"53";"20";"intake";"bottom 25%"
"3370";"53";"14";"intake";"bottom 25%"
"3371";"53";"32";"intake";"mid 50%"
"3372";"53";"34";"intake";"mid 50%"
"3373";"53";"35";"intake";"mid 50%"
"3374";"53";"26";"intake";"bottom 25%"
"3375";"53";"28";"intake";"mid 50%"
"3376";"53";"27";"intake";"bottom 25%"
"3377";"53";"31";"intake";"bottom 25%"
"3378";"53";"29";"intake";"mid 50%"
"3379";"53";"30";"intake";"mid 50%"
"3380";"53";"36";"intake";"mid 50%"
"3381";"53";"13";"intake";"mid 50%"
"3382";"53";"9";"intake";"top 25%"
"3383";"53";"8";"intake";"mid 50%"
"3384";"53";"10";"intake";"mid 50%"
"3385";"53";"11";"intake";"bottom 25%"
"3386";"53";"2";"intake";"bottom 25%"
"3387";"53";"4";"intake";"mid 50%"
"3388";"53";"3";"intake";"mid 50%"
"3389";"53";"7";"intake";"bottom 25%"
"3390";"53";"5";"intake";"mid 50%"
"3391";"53";"6";"intake";"bottom 25%"
"3392";"53";"37";"intake";"bottom 25%"
"3393";"53";"52";"intake";"mid 50%"
"3394";"53";"51";"intake";"mid 50%"
"3395";"53";"50";"intake";"mid 50%"
"3396";"53";"54";"intake";"bottom 25%"
"3397";"53";"55";"intake";"top 25%"
"3398";"53";"56";"intake";"mid 50%"
"3399";"53";"46";"intake";"bottom 25%"
"3400";"53";"44";"intake";"mid 50%"
"3401";"53";"47";"intake";"mid 50%"
"3402";"53";"48";"intake";"mid 50%"
"3403";"53";"43";"intake";"mid 50%"
"3404";"53";"70";"intake";"mid 50%"
"3405";"53";"69";"intake";"mid 50%"
"3406";"53";"68";"intake";"top 25%"
"3407";"53";"71";"intake";"top 25%"
"3408";"53";"72";"intake";"mid 50%"
"3409";"53";"59";"intake";"mid 50%"
"3410";"53";"62";"intake";"bottom 25%"
"3411";"53";"60";"intake";"bottom 25%"
"3412";"53";"67";"intake";"mid 50%"
"3413";"53";"66";"intake";"bottom 25%"
"3414";"53";"64";"intake";"mid 50%"
"3415";"53";"73";"intake";"bottom 25%"
"3416";"53";"86";"intake";"mid 50%"
"3417";"53";"88";"intake";"bottom 25%"
"3418";"53";"84";"intake";"mid 50%"
"3419";"53";"82";"intake";"bottom 25%"
"3420";"53";"80";"intake";"mid 50%"
"3421";"53";"89";"intake";"mid 50%"
"3422";"53";"90";"intake";"mid 50%"
"3423";"53";"42";"intake";"bottom 25%"
"3424";"53";"39";"intake";"mid 50%"
"3425";"53";"40";"intake";"top 25%"
"3426";"53";"41";"intake";"mid 50%"
"3427";"53";"79";"intake";"bottom 25%"
"3428";"53";"78";"intake";"mid 50%"
"3429";"53";"74";"intake";"bottom 25%"
"3430";"53";"76";"intake";"bottom 25%"
"3431";"53";"75";"intake";"mid 50%"
"3432";"54";"33";"intake";"mid 50%"
"3433";"54";"48";"intake";"mid 50%"
"3434";"54";"21";"intake";"mid 50%"
"3435";"54";"62";"intake";"bottom 25%"
"3436";"54";"132";"intake";"bottom 25%"
"3437";"54";"20";"intake";"mid 50%"
"3438";"54";"15";"intake";"mid 50%"
"3439";"54";"16";"intake";"mid 50%"
"3440";"55";"8";"intake";"bottom 25%"
"3441";"55";"6";"intake";"bottom 25%"
"3442";"55";"4";"intake";"bottom 25%"
"3443";"55";"21";"intake";"bottom 25%"
"3444";"55";"22";"intake";"mid 50%"
"3445";"55";"19";"intake";"bottom 25%"
"3446";"55";"28";"intake";"top 25%"
"3447";"55";"23";"intake";"mid 50%"
"3448";"55";"24";"intake";"bottom 25%"
"3449";"55";"9";"intake";"bottom 25%"
"3450";"55";"12";"intake";"bottom 25%"
"3451";"55";"13";"intake";"mid 50%"
"3452";"55";"10";"intake";"bottom 25%"
"3453";"55";"18";"intake";"mid 50%"
"3454";"55";"17";"intake";"mid 50%"
"3455";"55";"14";"intake";"mid 50%"
"3456";"55";"16";"intake";"bottom 25%"
"3457";"55";"15";"intake";"mid 50%"
"3458";"55";"3";"intake";"bottom 25%"
"3459";"55";"1";"intake";"mid 50%"
"3461";"55";"65";"intake";"mid 50%"
"3462";"55";"64";"intake";"top 25%"
"3464";"55";"69";"intake";"mid 50%"
"3465";"55";"68";"intake";"mid 50%"
"3466";"55";"70";"intake";"mid 50%"
"3467";"55";"54";"intake";"mid 50%"
"3468";"55";"58";"intake";"mid 50%"
"3469";"55";"57";"intake";"mid 50%"
"3470";"55";"55";"intake";"top 25%"
"3471";"55";"56";"intake";"mid 50%"
"3472";"55";"51";"intake";"mid 50%"
"3473";"55";"82";"intake";"mid 50%"
"3475";"55";"71";"intake";"mid 50%"
"3476";"55";"72";"intake";"mid 50%"
"3477";"55";"80";"intake";"mid 50%"
"3478";"55";"79";"intake";"bottom 25%"
"3479";"55";"76";"intake";"mid 50%"
"3480";"55";"39";"intake";"bottom 25%"
"3481";"55";"38";"intake";"bottom 25%"
"3482";"55";"36";"intake";"mid 50%"
"3483";"55";"34";"intake";"bottom 25%"
"3484";"55";"48";"intake";"mid 50%"
"3485";"55";"47";"intake";"top 25%"
"3486";"55";"49";"intake";"bottom 25%"
"3487";"55";"42";"intake";"mid 50%"
"3488";"55";"43";"intake";"mid 50%"
"3489";"55";"46";"intake";"mid 50%"
"3490";"55";"45";"intake";"mid 50%"
"3491";"56";"27";"intake";"bottom 25%"
"3492";"56";"28";"intake";"mid 50%"
"3493";"56";"29";"intake";"bottom 25%"
"3494";"56";"25";"intake";"bottom 25%"
"3495";"56";"24";"intake";"mid 50%"
"3496";"56";"40";"intake";"top 25%"
"3497";"56";"37";"intake";"mid 50%"
"3498";"56";"38";"intake";"mid 50%"
"3499";"56";"30";"intake";"mid 50%"
"3500";"56";"31";"intake";"bottom 25%"
"3501";"56";"36";"intake";"bottom 25%"
"3502";"56";"32";"intake";"mid 50%"
"3503";"56";"23";"intake";"mid 50%"
"3504";"56";"52";"intake";"bottom 25%"
"3505";"56";"51";"intake";"mid 50%"
"3506";"56";"53";"intake";"mid 50%"
"3507";"56";"54";"intake";"mid 50%"
"3508";"56";"41";"intake";"mid 50%"
"3509";"56";"43";"intake";"mid 50%"
"3510";"56";"49";"intake";"top 25%"
"3511";"56";"46";"intake";"mid 50%"
"3512";"56";"44";"intake";"mid 50%"
"3513";"56";"57";"intake";"mid 50%"
"3514";"56";"1";"intake";"bottom 25%"
"3515";"56";"22";"intake";"mid 50%"
"3516";"56";"17";"intake";"top 25%"
"3517";"56";"14";"intake";"mid 50%"
"3518";"56";"12";"intake";"top 25%"
"3519";"56";"21";"intake";"mid 50%"
"3520";"56";"18";"intake";"mid 50%"
"3521";"56";"20";"intake";"mid 50%"
"3522";"56";"2";"intake";"bottom 25%"
"3523";"56";"4";"intake";"mid 50%"
"3524";"56";"3";"intake";"top 25%"
"3525";"56";"10";"intake";"bottom 25%"
"3526";"56";"7";"intake";"top 25%"
"3527";"56";"5";"intake";"mid 50%"
"3528";"56";"6";"intake";"mid 50%"
"3529";"57";"87";"intake";"bottom 25%"
"3530";"57";"85";"intake";"bottom 25%"
"3531";"57";"91";"intake";"bottom 25%"
"3532";"57";"80";"intake";"top 25%"
"3534";"57";"84";"intake";"bottom 25%"
"3535";"57";"82";"intake";"mid 50%"
"3536";"57";"83";"intake";"mid 50%"
"3537";"57";"37";"intake";"bottom 25%"
"3538";"57";"40";"intake";"bottom 25%"
"3539";"57";"94";"intake";"bottom 25%"
"3541";"57";"99";"intake";"bottom 25%"
"3542";"57";"95";"intake";"mid 50%"
"3543";"57";"103";"intake";"mid 50%"
"3545";"57";"35";"intake";"mid 50%"
"3546";"57";"53";"intake";"bottom 25%"
"3547";"57";"52";"intake";"mid 50%"
"3548";"57";"57";"intake";"mid 50%"
"3549";"57";"55";"intake";"mid 50%"
"3550";"57";"56";"intake";"mid 50%"
"3551";"57";"58";"intake";"top 25%"
"3552";"57";"44";"intake";"mid 50%"
"3553";"57";"43";"intake";"mid 50%"
"3554";"57";"51";"intake";"top 25%"
"3555";"57";"49";"intake";"mid 50%"
"3556";"57";"46";"intake";"bottom 25%"
"3557";"57";"47";"intake";"bottom 25%"
